park_code,year,month,recreation_visits,temp_c,precip_mm_day,park_name,state,latitude,longitude,date
SEQU,2011,8,183238,21.37,0.01,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2011-08-01
SEQU,2011,9,112027,19.2,0.11,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2011-09-01
SEQU,2011,10,67767,12.52,1.23,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2011-10-01
SEQU,2011,11,37787,5.24,1.05,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2011-11-01
SEQU,2011,12,29990,3.07,0.0,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2011-12-01
SEQU,2012,1,30112,5.32,2.71,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2012-01-01
SEQU,2012,2,28557,2.58,1.01,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2012-02-01
SEQU,2012,3,45541,4.18,2.77,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2012-03-01
SEQU,2012,4,59186,8.09,2.64,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2012-04-01
SEQU,2012,5,108045,13.17,0.02,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2012-05-01
SEQU,2012,6,123538,17.31,0.03,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2012-06-01
SEQU,2012,7,178374,21.24,0.01,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2012-07-01
SEQU,2012,8,255984,23.23,0.04,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2012-08-01
SEQU,2012,9,147491,19.93,0.01,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2012-09-01
SEQU,2012,10,69775,12.42,0.34,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2012-10-01
SEQU,2012,11,32886,7.52,1.61,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2012-11-01
SEQU,2012,12,27095,1.24,3.68,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2012-12-01
SEQU,2013,1,24429,0.91,0.87,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2013-01-01
SEQU,2013,2,21262,2.44,0.64,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2013-02-01
SEQU,2013,3,43242,7.25,0.7,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2013-03-01
SEQU,2013,4,50937,9.6,0.18,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2013-04-01
SEQU,2013,5,98904,12.6,0.29,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2013-05-01
SEQU,2013,6,147445,19.44,0.01,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2013-06-01
SEQU,2013,7,161286,23.05,0.15,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2013-07-01
SEQU,2013,8,162352,20.21,0.1,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2013-08-01
SEQU,2013,9,105351,16.53,0.06,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2013-09-01
SEQU,2013,10,28702,10.43,0.42,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2013-10-01
SEQU,2013,11,37328,7.38,0.46,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2013-11-01
SEQU,2013,12,28036,3.81,0.38,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2013-12-01
SEQU,2014,1,25825,7.41,0.61,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2014-01-01
SEQU,2014,2,26877,5.24,2.75,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2014-02-01
SEQU,2014,3,48135,6.7,1.27,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2014-03-01
SEQU,2014,4,70926,9.17,1.18,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2014-04-01
SEQU,2014,5,101054,12.93,0.31,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2014-05-01
SEQU,2014,6,135952,18.71,0.0,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2014-06-01
SEQU,2014,7,179033,22.62,0.09,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2014-07-01
SEQU,2014,8,180619,20.31,0.08,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2014-08-01
SEQU,2014,9,112109,18.46,0.24,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2014-09-01
SEQU,2014,10,70260,14.33,0.26,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2014-10-01
SEQU,2014,11,45885,8.06,1.12,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2014-11-01
SEQU,2014,12,42462,3.04,2.96,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2014-12-01
SEQU,2015,1,35320,6.11,0.15,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2015-01-01
SEQU,2015,2,29613,8.2,2.1,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2015-02-01
SEQU,2015,3,53100,9.63,0.16,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2015-03-01
SEQU,2015,4,68602,8.77,0.86,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2015-04-01
SEQU,2015,5,113812,10.82,0.66,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2015-05-01
SEQU,2015,6,139746,19.99,0.13,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2015-06-01
SEQU,2015,7,197117,19.61,0.57,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2015-07-01
SEQU,2015,8,173943,21.2,0.0,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2015-08-01
SEQU,2015,9,124126,18.52,0.17,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2015-09-01
SEQU,2015,10,70954,13.3,0.78,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2015-10-01
SEQU,2015,11,48251,3.88,2.39,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2015-11-01
SEQU,2015,12,42880,0.73,3.39,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2015-12-01
SEQU,2016,1,41007,1.53,5.2,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2016-01-01
SEQU,2016,2,33815,7.12,0.6,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2016-02-01
SEQU,2016,3,59292,6.04,2.83,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2016-03-01
SEQU,2016,4,73518,8.82,1.28,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2016-04-01
SEQU,2016,5,127056,11.32,0.51,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2016-05-01
SEQU,2016,6,160327,19.76,0.11,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2016-06-01
SEQU,2016,7,221476,22.37,0.0,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2016-07-01
SEQU,2016,8,191657,21.66,0.01,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2016-08-01
SEQU,2016,9,150580,16.92,0.01,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2016-09-01
SEQU,2016,10,92679,11.44,1.38,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2016-10-01
SEQU,2016,11,57513,7.1,1.21,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2016-11-01
SEQU,2016,12,45768,2.33,4.13,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2016-12-01
SEQU,2017,1,28877,-0.05,10.75,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2017-01-01
SEQU,2017,2,27306,2.46,6.6,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2017-02-01
SEQU,2017,3,58609,6.91,1.33,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2017-03-01
SEQU,2017,4,94141,7.9,2.18,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2017-04-01
SEQU,2017,5,131584,12.7,0.2,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2017-05-01
SEQU,2017,6,169618,19.33,0.06,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2017-06-01
SEQU,2017,7,232403,23.98,0.01,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2017-07-01
SEQU,2017,8,200337,22.46,0.08,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2017-08-01
SEQU,2017,9,147224,16.18,0.35,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2017-09-01
SEQU,2017,10,89252,13.41,0.09,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2017-10-01
SEQU,2017,11,58403,8.32,1.17,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2017-11-01
SEQU,2017,12,53502,6.77,0.05,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2017-12-01
SEQU,2018,1,39678,6.34,1.71,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2018-01-01
SEQU,2018,2,41244,3.4,0.54,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2018-02-01
SEQU,2018,3,65934,3.75,6.1,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2018-03-01
SEQU,2018,4,84169,8.77,1.35,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2018-04-01
SEQU,2018,5,131687,12.39,0.08,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2018-05-01
SEQU,2018,6,156039,18.9,0.0,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2018-06-01
SEQU,2018,7,193884,24.59,0.12,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2018-07-01
SEQU,2018,8,184413,22.09,0.01,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2018-08-01
SEQU,2018,9,135576,18.6,0.03,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2018-09-01
SEQU,2018,10,83442,11.53,0.5,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2018-10-01
SEQU,2018,11,54590,8.11,2.98,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2018-11-01
SEQU,2018,12,58938,3.07,0.83,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2018-12-01
SEQU,2019,1,36024,3.13,3.59,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2019-01-01
SEQU,2019,2,28737,-1.59,6.56,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2019-02-01
SEQU,2019,3,63343,3.77,3.91,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2019-03-01
SEQU,2019,4,93054,9.33,0.56,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2019-04-01
SEQU,2019,5,119816,9.12,2.68,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2019-05-01
SEQU,2019,6,153882,17.86,0.14,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2019-06-01
SEQU,2019,7,193633,21.26,0.05,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2019-07-01
SEQU,2019,8,190139,22.35,0.0,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2019-08-01
SEQU,2019,9,144639,16.45,0.03,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2019-09-01
SEQU,2019,10,118187,11.55,0.0,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2019-10-01
SEQU,2019,11,59502,8.07,1.91,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2019-11-01
SEQU,2019,12,45097,2.49,2.9,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2019-12-01
SEQU,2020,1,46368,3.37,0.56,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2020-01-01
SEQU,2020,2,48821,5.61,0.25,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2020-02-01
SEQU,2020,3,16625,3.25,2.5,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2020-03-01
SEQU,2020,4,0,8.44,2.82,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2020-04-01
SEQU,2020,5,0,13.51,0.68,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2020-05-01
SEQU,2020,6,52901,17.45,0.03,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2020-06-01
SEQU,2020,7,194892,22.32,0.0,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2020-07-01
SEQU,2020,8,187702,23.12,0.06,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2020-08-01
SEQU,2020,9,88313,20.04,0.0,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2020-09-01
SEQU,2020,10,65370,15.93,0.0,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2020-10-01
SEQU,2020,11,66044,7.05,0.55,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2020-11-01
SEQU,2020,12,29050,4.23,1.1,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2020-12-01
SEQU,2021,1,65177,3.83,2.55,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2021-01-01
SEQU,2021,2,54162,3.61,0.62,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2021-02-01
SEQU,2021,3,79431,3.79,1.5,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2021-03-01
SEQU,2021,4,103101,9.7,0.15,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2021-04-01
SEQU,2021,5,134360,13.7,0.02,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2021-05-01
SEQU,2021,6,162201,21.27,0.02,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2021-06-01
SEQU,2021,7,182423,24.65,0.06,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2021-07-01
SEQU,2021,8,155567,22.71,0.01,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2021-08-01
SEQU,2021,9,50597,18.74,0.02,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2021-09-01
SEQU,2021,10,22545,9.95,1.96,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2021-10-01
SEQU,2021,11,25406,9.88,0.28,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2021-11-01
SEQU,2021,12,24578,2.07,6.24,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2021-12-01
SEQU,2022,1,32564,3.37,0.1,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2022-01-01
SEQU,2022,2,39182,3.75,0.31,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2022-02-01
SEQU,2022,3,58365,7.0,1.11,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2022-03-01
SEQU,2022,4,86412,8.66,0.7,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2022-04-01
SEQU,2022,5,121934,12.47,0.0,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2022-05-01
SEQU,2022,6,135869,18.76,0.09,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2022-06-01
SEQU,2022,7,188020,23.14,0.04,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2022-07-01
SEQU,2022,8,170284,23.61,0.27,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2022-08-01
SEQU,2022,9,127041,19.87,0.2,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2022-09-01
SEQU,2022,10,96663,14.4,0.0,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2022-10-01
SEQU,2022,11,55800,3.86,2.02,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2022-11-01
SEQU,2022,12,41064,2.04,6.95,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2022-12-01
SEQU,2023,1,26006,-0.19,7.41,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2023-01-01
SEQU,2023,2,31190,0.59,4.47,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2023-02-01
SEQU,2023,3,5214,0.64,9.42,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2023-03-01
SEQU,2023,4,29029,8.24,0.04,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2023-04-01
SEQU,2023,5,73576,11.97,0.34,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2023-05-01
SEQU,2023,6,87230,14.75,0.25,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2023-06-01
SEQU,2023,7,186932,23.97,0.01,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2023-07-01
SEQU,2023,8,171867,20.96,1.09,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2023-08-01
SEQU,2023,9,142544,16.87,0.15,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2023-09-01
SEQU,2023,10,106350,13.14,0.06,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2023-10-01
SEQU,2023,11,68745,7.6,0.52,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2023-11-01
SEQU,2023,12,51884,5.98,1.09,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2023-12-01
SEQU,2024,1,48087,3.04,2.25,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2024-01-01
SEQU,2024,2,38250,2.5,5.31,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2024-02-01
SEQU,2024,3,67764,3.65,3.71,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2024-03-01
SEQU,2024,4,88326,7.92,1.36,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2024-04-01
SEQU,2024,5,137566,13.06,0.47,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2024-05-01
SEQU,2024,6,123835,20.54,0.01,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2024-06-01
SEQU,2024,7,212834,25.66,0.02,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2024-07-01
SEQU,2024,8,199189,21.46,0.02,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2024-08-01
SEQU,2024,9,148582,19.32,0.02,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2024-09-01
SEQU,2024,10,117625,15.31,0.01,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2024-10-01
SEQU,2024,11,71510,5.27,2.91,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2024-11-01
SEQU,2024,12,56005,6.36,1.16,Sequoia & Kings Canyon,CA,36.4864,-118.5658,2024-12-01
YELL,2005,1,22297,-10.72,1.94,Yellowstone,WY/MT/ID,44.428,-110.5885,2005-01-01
YELL,2005,2,29018,-10.38,1.42,Yellowstone,WY/MT/ID,44.428,-110.5885,2005-02-01
YELL,2005,3,17324,-6.78,2.19,Yellowstone,WY/MT/ID,44.428,-110.5885,2005-03-01
YELL,2005,4,26116,-2.41,1.71,Yellowstone,WY/MT/ID,44.428,-110.5885,2005-04-01
YELL,2005,5,225811,4.16,3.03,Yellowstone,WY/MT/ID,44.428,-110.5885,2005-05-01
YELL,2005,6,560014,7.7,3.72,Yellowstone,WY/MT/ID,44.428,-110.5885,2005-06-01
YELL,2005,7,743165,14.57,1.05,Yellowstone,WY/MT/ID,44.428,-110.5885,2005-07-01
YELL,2005,8,647288,13.4,2.21,Yellowstone,WY/MT/ID,44.428,-110.5885,2005-08-01
YELL,2005,9,393362,7.25,1.81,Yellowstone,WY/MT/ID,44.428,-110.5885,2005-09-01
YELL,2005,10,142912,2.25,2.22,Yellowstone,WY/MT/ID,44.428,-110.5885,2005-10-01
YELL,2005,11,11505,-7.29,4.09,Yellowstone,WY/MT/ID,44.428,-110.5885,2005-11-01
YELL,2005,12,16839,-12.2,3.51,Yellowstone,WY/MT/ID,44.428,-110.5885,2005-12-01
YELL,2006,1,23989,-10.29,3.56,Yellowstone,WY/MT/ID,44.428,-110.5885,2006-01-01
YELL,2006,2,29011,-12.49,2.1,Yellowstone,WY/MT/ID,44.428,-110.5885,2006-02-01
YELL,2006,3,18879,-8.78,2.19,Yellowstone,WY/MT/ID,44.428,-110.5885,2006-03-01
YELL,2006,4,29381,-1.62,2.85,Yellowstone,WY/MT/ID,44.428,-110.5885,2006-04-01
YELL,2006,5,230762,5.5,2.46,Yellowstone,WY/MT/ID,44.428,-110.5885,2006-05-01
YELL,2006,6,557213,11.36,2.01,Yellowstone,WY/MT/ID,44.428,-110.5885,2006-06-01
YELL,2006,7,738807,16.46,1.35,Yellowstone,WY/MT/ID,44.428,-110.5885,2006-07-01
YELL,2006,8,635666,13.46,1.07,Yellowstone,WY/MT/ID,44.428,-110.5885,2006-08-01
YELL,2006,9,428369,7.6,1.69,Yellowstone,WY/MT/ID,44.428,-110.5885,2006-09-01
YELL,2006,10,146790,-0.66,2.78,Yellowstone,WY/MT/ID,44.428,-110.5885,2006-10-01
YELL,2006,11,12382,-7.2,3.13,Yellowstone,WY/MT/ID,44.428,-110.5885,2006-11-01
YELL,2006,12,19046,-11.73,2.77,Yellowstone,WY/MT/ID,44.428,-110.5885,2006-12-01
YELL,2007,1,25476,-15.46,1.81,Yellowstone,WY/MT/ID,44.428,-110.5885,2007-01-01
YELL,2007,2,30928,-9.6,3.3,Yellowstone,WY/MT/ID,44.428,-110.5885,2007-02-01
YELL,2007,3,20225,-5.34,1.25,Yellowstone,WY/MT/ID,44.428,-110.5885,2007-03-01
YELL,2007,4,27798,-0.29,2.5,Yellowstone,WY/MT/ID,44.428,-110.5885,2007-04-01
YELL,2007,5,264203,5.68,1.3,Yellowstone,WY/MT/ID,44.428,-110.5885,2007-05-01
YELL,2007,6,609606,11.13,1.22,Yellowstone,WY/MT/ID,44.428,-110.5885,2007-06-01
YELL,2007,7,822773,18.8,1.24,Yellowstone,WY/MT/ID,44.428,-110.5885,2007-07-01
YELL,2007,8,710781,14.95,1.58,Yellowstone,WY/MT/ID,44.428,-110.5885,2007-08-01
YELL,2007,9,463994,8.32,1.71,Yellowstone,WY/MT/ID,44.428,-110.5885,2007-09-01
YELL,2007,10,139789,-0.1,3.87,Yellowstone,WY/MT/ID,44.428,-110.5885,2007-10-01
YELL,2007,11,15362,-6.22,2.33,Yellowstone,WY/MT/ID,44.428,-110.5885,2007-11-01
YELL,2007,12,20408,-13.36,3.53,Yellowstone,WY/MT/ID,44.428,-110.5885,2007-12-01
YELL,2008,1,26864,-14.07,4.28,Yellowstone,WY/MT/ID,44.428,-110.5885,2008-01-01
YELL,2008,2,33557,-10.95,2.48,Yellowstone,WY/MT/ID,44.428,-110.5885,2008-02-01
YELL,2008,3,19147,-9.66,2.92,Yellowstone,WY/MT/ID,44.428,-110.5885,2008-03-01
YELL,2008,4,24433,-7.16,1.87,Yellowstone,WY/MT/ID,44.428,-110.5885,2008-04-01
YELL,2008,5,217938,1.83,3.73,Yellowstone,WY/MT/ID,44.428,-110.5885,2008-05-01
YELL,2008,6,593405,8.13,2.64,Yellowstone,WY/MT/ID,44.428,-110.5885,2008-06-01
YELL,2008,7,808110,14.24,0.65,Yellowstone,WY/MT/ID,44.428,-110.5885,2008-07-01
YELL,2008,8,731063,13.99,0.89,Yellowstone,WY/MT/ID,44.428,-110.5885,2008-08-01
YELL,2008,9,437552,7.72,1.21,Yellowstone,WY/MT/ID,44.428,-110.5885,2008-09-01
YELL,2008,10,145488,0.98,1.56,Yellowstone,WY/MT/ID,44.428,-110.5885,2008-10-01
YELL,2008,11,12671,-5.33,2.83,Yellowstone,WY/MT/ID,44.428,-110.5885,2008-11-01
YELL,2008,12,16352,-12.87,3.8,Yellowstone,WY/MT/ID,44.428,-110.5885,2008-12-01
YELL,2009,1,24770,-11.03,3.03,Yellowstone,WY/MT/ID,44.428,-110.5885,2009-01-01
YELL,2009,2,28355,-11.04,2.11,Yellowstone,WY/MT/ID,44.428,-110.5885,2009-02-01
YELL,2009,3,17317,-8.34,3.8,Yellowstone,WY/MT/ID,44.428,-110.5885,2009-03-01
YELL,2009,4,24831,-4.02,3.58,Yellowstone,WY/MT/ID,44.428,-110.5885,2009-04-01
YELL,2009,5,261763,4.54,2.48,Yellowstone,WY/MT/ID,44.428,-110.5885,2009-05-01
YELL,2009,6,643844,7.85,4.29,Yellowstone,WY/MT/ID,44.428,-110.5885,2009-06-01
YELL,2009,7,900515,13.2,1.6,Yellowstone,WY/MT/ID,44.428,-110.5885,2009-07-01
YELL,2009,8,752983,12.45,1.68,Yellowstone,WY/MT/ID,44.428,-110.5885,2009-08-01
YELL,2009,9,489438,10.75,0.72,Yellowstone,WY/MT/ID,44.428,-110.5885,2009-09-01
YELL,2009,10,123867,-2.78,2.63,Yellowstone,WY/MT/ID,44.428,-110.5885,2009-10-01
YELL,2009,11,9397,-7.12,1.52,Yellowstone,WY/MT/ID,44.428,-110.5885,2009-11-01
YELL,2009,12,18107,-15.6,2.01,Yellowstone,WY/MT/ID,44.428,-110.5885,2009-12-01
YELL,2010,1,25595,-11.72,2.57,Yellowstone,WY/MT/ID,44.428,-110.5885,2010-01-01
YELL,2010,2,29108,-12.11,1.49,Yellowstone,WY/MT/ID,44.428,-110.5885,2010-02-01
YELL,2010,3,21028,-7.11,1.88,Yellowstone,WY/MT/ID,44.428,-110.5885,2010-03-01
YELL,2010,4,32763,-3.85,3.66,Yellowstone,WY/MT/ID,44.428,-110.5885,2010-04-01
YELL,2010,5,250445,0.3,3.48,Yellowstone,WY/MT/ID,44.428,-110.5885,2010-05-01
YELL,2010,6,694841,8.07,4.59,Yellowstone,WY/MT/ID,44.428,-110.5885,2010-06-01
YELL,2010,7,957785,12.88,0.91,Yellowstone,WY/MT/ID,44.428,-110.5885,2010-07-01
YELL,2010,8,854837,12.46,1.92,Yellowstone,WY/MT/ID,44.428,-110.5885,2010-08-01
YELL,2010,9,550504,8.49,1.0,Yellowstone,WY/MT/ID,44.428,-110.5885,2010-09-01
YELL,2010,10,189072,3.31,2.24,Yellowstone,WY/MT/ID,44.428,-110.5885,2010-10-01
YELL,2010,11,16819,-7.9,3.7,Yellowstone,WY/MT/ID,44.428,-110.5885,2010-11-01
YELL,2010,12,17388,-10.84,4.32,Yellowstone,WY/MT/ID,44.428,-110.5885,2010-12-01
YELL,2011,1,24517,-12.7,2.91,Yellowstone,WY/MT/ID,44.428,-110.5885,2011-01-01
YELL,2011,2,28174,-13.04,2.66,Yellowstone,WY/MT/ID,44.428,-110.5885,2011-02-01
YELL,2011,3,18728,-7.58,4.09,Yellowstone,WY/MT/ID,44.428,-110.5885,2011-03-01
YELL,2011,4,28147,-5.85,4.77,Yellowstone,WY/MT/ID,44.428,-110.5885,2011-04-01
YELL,2011,5,207842,-1.11,3.86,Yellowstone,WY/MT/ID,44.428,-110.5885,2011-05-01
YELL,2011,6,634316,7.18,2.95,Yellowstone,WY/MT/ID,44.428,-110.5885,2011-06-01
YELL,2011,7,906935,13.6,1.33,Yellowstone,WY/MT/ID,44.428,-110.5885,2011-07-01
YELL,2011,8,805173,14.22,1.38,Yellowstone,WY/MT/ID,44.428,-110.5885,2011-08-01
YELL,2011,9,536349,10.13,0.95,Yellowstone,WY/MT/ID,44.428,-110.5885,2011-09-01
YELL,2011,10,175433,1.72,2.89,Yellowstone,WY/MT/ID,44.428,-110.5885,2011-10-01
YELL,2011,11,12198,-8.78,3.01,Yellowstone,WY/MT/ID,44.428,-110.5885,2011-11-01
YELL,2011,12,16514,-13.5,2.23,Yellowstone,WY/MT/ID,44.428,-110.5885,2011-12-01
YELL,2012,1,24766,-11.6,2.97,Yellowstone,WY/MT/ID,44.428,-110.5885,2012-01-01
YELL,2012,2,27752,-11.53,2.91,Yellowstone,WY/MT/ID,44.428,-110.5885,2012-02-01
YELL,2012,3,20248,-4.93,3.61,Yellowstone,WY/MT/ID,44.428,-110.5885,2012-03-01
YELL,2012,4,29056,-0.07,3.23,Yellowstone,WY/MT/ID,44.428,-110.5885,2012-04-01
YELL,2012,5,268251,4.27,2.91,Yellowstone,WY/MT/ID,44.428,-110.5885,2012-05-01
YELL,2012,6,671825,9.78,1.06,Yellowstone,WY/MT/ID,44.428,-110.5885,2012-06-01
YELL,2012,7,888335,16.29,1.37,Yellowstone,WY/MT/ID,44.428,-110.5885,2012-07-01
YELL,2012,8,780286,15.6,0.43,Yellowstone,WY/MT/ID,44.428,-110.5885,2012-08-01
